
 Number of wires and basis functions: 1	10239
 Drucik nr 1
1	0	0	-12.4976
2	0	0	-12.4951
3	0	0	-12.4927
4	0	0	-12.4902
5	0	0	-12.4878
6	0	0	-12.4854
7	0	0	-12.4829
8	0	0	-12.4805
9	0	0	-12.478
10	0	0	-12.4756
11	0	0	-12.4731
12	0	0	-12.4707
13	0	0	-12.4683
14	0	0	-12.4658
15	0	0	-12.4634
16	0	0	-12.4609
17	0	0	-12.4585
18	0	0	-12.4561
19	0	0	-12.4536
20	0	0	-12.4512
21	0	0	-12.4487
22	0	0	-12.4463
23	0	0	-12.4438
24	0	0	-12.4414
25	0	0	-12.439
26	0	0	-12.4365
27	0	0	-12.4341
28	0	0	-12.4316
29	0	0	-12.4292
30	0	0	-12.4268
31	0	0	-12.4243
32	0	0	-12.4219
33	0	0	-12.4194
34	0	0	-12.417
35	0	0	-12.4146
36	0	0	-12.4121
37	0	0	-12.4097
38	0	0	-12.4072
39	0	0	-12.4048
40	0	0	-12.4023
41	0	0	-12.3999
42	0	0	-12.3975
43	0	0	-12.395
44	0	0	-12.3926
45	0	0	-12.3901
46	0	0	-12.3877
47	0	0	-12.3853
48	0	0	-12.3828
49	0	0	-12.3804
50	0	0	-12.3779
51	0	0	-12.3755
52	0	0	-12.373
53	0	0	-12.3706
54	0	0	-12.3682
55	0	0	-12.3657
56	0	0	-12.3633
57	0	0	-12.3608
58	0	0	-12.3584
59	0	0	-12.356
60	0	0	-12.3535
61	0	0	-12.3511
62	0	0	-12.3486
63	0	0	-12.3462
64	0	0	-12.3438
65	0	0	-12.3413
66	0	0	-12.3389
67	0	0	-12.3364
68	0	0	-12.334
69	0	0	-12.3315
70	0	0	-12.3291
71	0	0	-12.3267
72	0	0	-12.3242
73	0	0	-12.3218
74	0	0	-12.3193
75	0	0	-12.3169
76	0	0	-12.3145
77	0	0	-12.312
78	0	0	-12.3096
79	0	0	-12.3071
80	0	0	-12.3047
81	0	0	-12.3022
82	0	0	-12.2998
83	0	0	-12.2974
84	0	0	-12.2949
85	0	0	-12.2925
86	0	0	-12.29
87	0	0	-12.2876
88	0	0	-12.2852
89	0	0	-12.2827
90	0	0	-12.2803
91	0	0	-12.2778
92	0	0	-12.2754
93	0	0	-12.2729
94	0	0	-12.2705
95	0	0	-12.2681
96	0	0	-12.2656
97	0	0	-12.2632
98	0	0	-12.2607
99	0	0	-12.2583
100	0	0	-12.2559
101	0	0	-12.2534
102	0	0	-12.251
103	0	0	-12.2485
104	0	0	-12.2461
105	0	0	-12.2437
106	0	0	-12.2412
107	0	0	-12.2388
108	0	0	-12.2363
109	0	0	-12.2339
110	0	0	-12.2314
111	0	0	-12.229
112	0	0	-12.2266
113	0	0	-12.2241
114	0	0	-12.2217
115	0	0	-12.2192
116	0	0	-12.2168
117	0	0	-12.2144
118	0	0	-12.2119
119	0	0	-12.2095
120	0	0	-12.207
121	0	0	-12.2046
122	0	0	-12.2021
123	0	0	-12.1997
124	0	0	-12.1973
125	0	0	-12.1948
126	0	0	-12.1924
127	0	0	-12.1899
128	0	0	-12.1875
129	0	0	-12.1851
130	0	0	-12.1826
131	0	0	-12.1802
132	0	0	-12.1777
133	0	0	-12.1753
134	0	0	-12.1729
135	0	0	-12.1704
136	0	0	-12.168
137	0	0	-12.1655
138	0	0	-12.1631
139	0	0	-12.1606
140	0	0	-12.1582
141	0	0	-12.1558
142	0	0	-12.1533
143	0	0	-12.1509
144	0	0	-12.1484
145	0	0	-12.146
146	0	0	-12.1436
147	0	0	-12.1411
148	0	0	-12.1387
149	0	0	-12.1362
150	0	0	-12.1338
151	0	0	-12.1313
152	0	0	-12.1289
153	0	0	-12.1265
154	0	0	-12.124
155	0	0	-12.1216
156	0	0	-12.1191
157	0	0	-12.1167
158	0	0	-12.1143
159	0	0	-12.1118
160	0	0	-12.1094
161	0	0	-12.1069
162	0	0	-12.1045
163	0	0	-12.1021
164	0	0	-12.0996
165	0	0	-12.0972
166	0	0	-12.0947
167	0	0	-12.0923
168	0	0	-12.0898
169	0	0	-12.0874
170	0	0	-12.085
171	0	0	-12.0825
172	0	0	-12.0801
173	0	0	-12.0776
174	0	0	-12.0752
175	0	0	-12.0728
176	0	0	-12.0703
177	0	0	-12.0679
178	0	0	-12.0654
179	0	0	-12.063
180	0	0	-12.0605
181	0	0	-12.0581
182	0	0	-12.0557
183	0	0	-12.0532
184	0	0	-12.0508
185	0	0	-12.0483
186	0	0	-12.0459
187	0	0	-12.0435
188	0	0	-12.041
189	0	0	-12.0386
190	0	0	-12.0361
191	0	0	-12.0337
192	0	0	-12.0312
193	0	0	-12.0288
194	0	0	-12.0264
195	0	0	-12.0239
196	0	0	-12.0215
197	0	0	-12.019
198	0	0	-12.0166
199	0	0	-12.0142
200	0	0	-12.0117
201	0	0	-12.0093
202	0	0	-12.0068
203	0	0	-12.0044
204	0	0	-12.002
205	0	0	-11.9995
206	0	0	-11.9971
207	0	0	-11.9946
208	0	0	-11.9922
209	0	0	-11.9897
210	0	0	-11.9873
211	0	0	-11.9849
212	0	0	-11.9824
213	0	0	-11.98
214	0	0	-11.9775
215	0	0	-11.9751
216	0	0	-11.9727
217	0	0	-11.9702
218	0	0	-11.9678
219	0	0	-11.9653
220	0	0	-11.9629
221	0	0	-11.9604
222	0	0	-11.958
223	0	0	-11.9556
224	0	0	-11.9531
225	0	0	-11.9507
226	0	0	-11.9482
227	0	0	-11.9458
228	0	0	-11.9434
229	0	0	-11.9409
230	0	0	-11.9385
231	0	0	-11.936
232	0	0	-11.9336
233	0	0	-11.9312
234	0	0	-11.9287
235	0	0	-11.9263
236	0	0	-11.9238
237	0	0	-11.9214
238	0	0	-11.9189
239	0	0	-11.9165
240	0	0	-11.9141
241	0	0	-11.9116
242	0	0	-11.9092
243	0	0	-11.9067
244	0	0	-11.9043
245	0	0	-11.9019
246	0	0	-11.8994
247	0	0	-11.897
248	0	0	-11.8945
249	0	0	-11.8921
250	0	0	-11.8896
251	0	0	-11.8872
252	0	0	-11.8848
253	0	0	-11.8823
254	0	0	-11.8799
255	0	0	-11.8774
256	0	0	-11.875
